pecha id,language,url
IB1BFB9CA,en,https://github.com/OpenPecha/IB1BFB9CA
IA0684D69,de,https://github.com/OpenPecha/IA0684D69
I031BB3A9,es,https://github.com/OpenPecha/I031BB3A9
IF94184C3,fr,https://github.com/OpenPecha/IF94184C3
I048902B4,pt,https://github.com/OpenPecha/I048902B4
IAD33D330,zh,https://github.com/OpenPecha/IAD33D330
I50DEF0B3,bo,https://github.com/OpenPecha/I50DEF0B3
